,MaxAbsEStateIndex,MaxEStateIndex,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinAbsPartialCharge,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3v,Kappa1,Kappa2,LabuteASA,PEOE_VSA13,SMR_VSA1,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA6,VSA_EState2,HeavyAtomCount,NOCount,NumHeteroatoms,MolMR,fr_C_O,fr_C_O_noCOO,fr_amide,label
COc1cc(C)c(NC(=O)C2CCN(S(=O)(=O)c3cccs3)CC2)cc1OC,12.709754844839171,12.709754844839171,424.5440000000002,400.3520000000002,424.11266386799997,152.0,0.25204603296399775,0.25204603296399775,933.4836339592468,20.311190308942123,16.097480368630947,17.730473530486403,13.361740436436058,8.936396673848234,11.25611281390377,6.621809132763761,9.73427856674352,8.174043994333969,20.62956411145797,8.50253704843945,168.86659277729674,10.023291153407584,22.686060076000857,84.94000000000001,10.023291153407584,13.212334168400758,11.8250857755129,37.79875905840581,12.709754844839171,28.0,7.0,9.0,108.71450000000004,1.0,1.0,1.0,0
Cn1cc(CCNC(=O)c2ccc3nc(Cc4ccccc4F)oc3c2)cn1,13.815471724898432,13.815471724898432,378.4070000000001,359.25500000000005,378.149204068,142.0,0.25093050317369847,0.25093050317369847,1132.355588044178,19.509860921691395,15.353574606703106,15.353574606703106,13.580520035918415,8.969127615159579,8.969127615159579,6.5864478291763096,6.5864478291763096,4.452017096405923,17.910109518658732,7.63730646298087,160.55009702390552,5.907179729351506,13.602103168799989,72.95,0.0,9.184952231746642,18.14522219332341,47.276848917527914,16.762056052469667,28.0,6.0,7.0,102.46020000000004,1.0,1.0,1.0,0
CCCN(CCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Cc1ccc2ccccc2c1,6.415410312753354,6.415410312753354,484.51500000000027,449.2350000000003,483.22080348,176.0,0.08251602377766991,0.08251602377766991,1030.581156713427,23.045394827624126,19.649247017466617,21.161104909503525,16.135361590784807,12.251454647432235,13.00738359345069,9.06639027307033,9.851554872820158,7.411692791399173,24.34791675960651,12.077999322563375,208.42966954089965,0.0,0.0,9.72,0.0,0.0,0.0,0.0,7.558425233068507,33.0,3.0,5.0,143.86499999999984,0.0,0.0,0.0,1
COc1ccc(Cl)cc1NC(=O)CN(C)C(=O)C1COc2ccccc2O1,12.568151507516585,12.568151507516585,390.82300000000015,371.67100000000016,390.09824938799994,142.0,0.2669780990982538,0.2669780990982538,857.7436962137738,19.38854057813175,14.899435236718604,15.65536418273706,12.97356554823633,8.2451377639394,8.623102236948627,5.951314199727338,6.387749980199324,4.211745926708531,18.849039171779264,8.177246484807103,161.3139029421093,5.907179729351506,23.79966322954379,77.10000000000001,6.103966387748303,9.589074368143644,24.965997829128504,36.39820241076966,26.166418239765548,27.0,7.0,8.0,100.62370000000001,2.0,2.0,2.0,0
COc1ccc(OCC(=O)N2c3ccccc3CCc3ccccc32)cc1,13.149012030738222,13.149012030738222,359.42500000000007,338.2570000000001,359.152143532,136.0,0.26897507678824434,0.26897507678824434,902.3471018927728,18.63961743368832,15.221482040726704,15.221482040726704,13.258351493073063,9.0168441692094,9.0168441692094,6.450777203796171,6.450777203796171,4.799860503058188,17.159265427270167,7.539547435855737,158.51291717933972,5.907179729351506,14.268263091671919,38.77,0.0,4.794537184071822,12.514061693864424,24.14244140905123,14.941859252960445,27.0,4.0,4.0,105.92700000000004,1.0,1.0,1.0,0
CCn1c(=O)n(-c2cccc(Cl)c2)c(=O)c2sc3ccccc3c21,13.015777588813302,13.015777588813302,356.83400000000006,343.73000000000013,356.038626336,120.0,0.33569012951239524,0.2916301315351029,1203.3059995054173,16.844570503761737,12.823045470104288,14.39547099705047,11.613392202930193,7.545564827621164,8.740025881558118,5.423219414551178,6.911854036346404,5.4244456090929845,15.17491096733483,5.6139868436598475,145.70762325028895,5.559266895052008,0.0,44.0,0.0,9.589074368143644,11.24901029325548,28.832567921637793,25.99143565759637,24.0,4.0,6.0,99.87200000000003,0.0,0.0,0.0,0
CN(CCc1cnn(C)c1)C(=O)CCc1nnc(CCCc2ccccc2)o1,12.293768148719135,12.293768148719135,381.4800000000002,354.2640000000001,381.216475104,148.0,0.2223354894025569,0.2223354894025569,871.8205044942371,19.769373945685235,16.543763911060733,16.543763911060733,13.59735678832402,9.666046390135763,9.666046390135763,7.016237741358704,7.016237741358704,4.680339707167096,19.792008858233256,9.824938673394096,164.92568069717368,0.0,9.211688121125169,77.05000000000001,0.0,4.794537184071822,5.907179729351506,9.581712665995664,14.03398620031841,28.0,7.0,7.0,105.63500000000003,1.0,1.0,1.0,0
COC1=CC(=CNNC(=O)CCC(=O)Nc2ccc(F)cc2)C=CC1=O,12.78312749923704,12.78312749923704,359.357,341.21300000000014,359.12813427599997,136.0,0.23830702117198682,0.23830702117198682,782.130873873411,18.94094682093905,14.043973350754783,14.043973350754783,12.473565548236332,7.75758523503088,7.75758523503088,5.302217415930571,5.302217415930571,3.3452098714350904,18.912076535871964,9.16469317647191,149.11943774579782,0.0,23.510889553690333,96.53,5.817220841045895,18.774026599890284,36.19841252257615,6.076020106833881,34.85278042162655,26.0,7.0,8.0,92.86410000000004,3.0,3.0,2.0,0
O=C(Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)C12CC3CC(CC(C3)C1)C2,13.130847122044205,13.130847122044205,412.5150000000003,388.32300000000026,412.156911628,152.0,0.26372340061347466,0.26372340061347466,986.3673388960491,20.06226716449869,16.043563731870915,16.86006031279864,13.917383329101881,10.132245801690582,11.615409049284974,8.85428408888406,10.536686330293577,8.077890164005877,18.542393840963705,6.7946757700461395,169.94668544490395,10.023291153407584,13.212334168400758,101.05,10.023291153407584,13.212334168400758,22.165992955252555,18.19910120538483,20.98189806573012,29.0,7.0,8.0,108.51720000000007,1.0,1.0,1.0,0
CC(C=NNC(=O)c1cc(-c2ccc(Cl)cc2)nc2ccccc12)=Cc1ccco1,12.8830693079701,12.8830693079701,415.8800000000001,397.7360000000002,415.10875449599996,148.0,0.27163163234796595,0.27163163234796595,1243.4423703640741,20.924074484064487,16.171792013591634,16.927720959610088,14.59735678832402,9.30938701883218,9.687351491841408,6.681999109230085,7.11843488970207,4.700162209901622,19.609275588533354,8.758565155450286,178.2564498648109,5.907179729351506,9.211688121125169,67.49000000000001,0.0,4.794537184071822,5.907179729351506,30.676864780559203,17.570471968520515,30.0,5.0,6.0,120.5062,1.0,1.0,1.0,0
N#Cc1cc(N2CCN(CCN3CCC(C(F)(F)F)CC3)C2=O)ccc1F,13.446344116191247,13.446344116191247,384.3770000000001,364.2170000000001,384.15732413999996,146.0,0.3914144256999153,0.3212772391280895,737.8576628920359,19.60408352775558,14.67521589075149,14.67521589075149,12.791043563524168,8.845052465586452,8.845052465586452,6.854739959313595,6.854739959313595,5.213650986318629,19.422371763233382,7.723766422050872,154.2947905890253,0.0,22.3561973747711,50.580000000000005,17.911425404650764,22.3561973747711,24.436209249887085,10.96913104364275,17.615456259951433,27.0,5.0,9.0,90.64900000000004,1.0,1.0,2.0,1
Cc1ccc(S(=O)(=O)C2(C(=O)N(C)C3CCCCC3)CC2)cc1,13.008899439405393,13.008899439405393,335.4690000000001,310.26900000000006,335.15551466,126.0,0.24391770947028882,0.24391770947028882,683.481812411473,16.664925939000156,13.916705571609375,14.733202152537102,10.882664267394894,8.469695619186417,9.952858866780812,7.018671559096047,9.278424069695186,7.886782117165972,16.496115849416373,5.930369176789154,138.34580033723154,0.0,13.212334168400758,54.45,14.584275589635062,13.212334168400758,16.84450403401724,36.21304998737411,14.949785630301502,23.0,4.0,5.0,89.97280000000005,1.0,1.0,1.0,0
CC(=O)Nc1ccc(N=CCC(=O)c2ccco2)cc1,11.638909796445873,11.638909796445873,270.28799999999995,256.176,270.100442308,102.0,0.22074742203538308,0.22074742203538308,613.0779999698328,14.372032720186704,10.997867401595103,10.997867401595103,9.64786704554084,6.118391070952985,6.118391070952985,4.144335773533833,4.144335773533833,2.5007127018739355,13.734988538612722,6.468959389389861,115.87576603117658,0.0,14.006225305196992,71.67,0.0,9.589074368143644,18.111246298642453,36.39820241076966,26.685564377981613,20.0,5.0,5.0,76.55320000000003,2.0,2.0,1.0,0
NC(=O)C1(N2CCCCC2)CCN(C(=S)Nc2ccc(Cl)cc2)CC1,12.276103572336886,12.276103572336886,380.94500000000016,355.7450000000001,380.1437601,136.0,0.2375916424448826,0.2375916424448826,622.4681654090998,17.86359655174942,14.33960062156393,15.912026148510112,12.00967436510664,8.876504307363064,9.662717070836154,6.86763740514889,7.690771516687862,6.005588918667292,18.421950761222956,7.890849413183563,159.03203498035563,0.0,4.794537184071822,61.60000000000001,5.538925252383345,4.794537184071822,5.907179729351506,0.0,16.70757304116972,25.0,5.0,7.0,105.82910000000003,1.0,1.0,1.0,0
CCOc1cc(C(=O)Nc2ccc(S(=O)(=O)N=C3CCCCCN3)cc2)cc(OCC)c1OCC,12.961864503220491,12.961864503220491,503.62100000000044,470.35700000000037,503.20900677599997,190.0,0.2834309564412685,0.2834309564412685,1109.2872774430268,25.26093777724795,20.425907493377135,21.24240407430486,16.872871785359166,11.930655315033826,13.370718643834467,7.829666544211591,9.43377793049399,6.5597796524067675,26.33676995048575,12.438293963862774,206.4848941932434,15.930470882759089,27.422923029800906,115.32000000000001,15.930470882759089,13.212334168400758,4.895483475517775,12.13273413692322,13.02425090238761,35.0,9.0,10.0,135.43569999999994,1.0,1.0,1.0,0
Cc1ccc(S(=O)(=O)NC(C)C(=O)OCC(=O)N(C)c2ccccc2)cc1,12.295651943670592,12.295651943670592,390.46100000000007,368.28500000000014,390.124942804,144.0,0.32389989107664696,0.32389989107664696,895.4570704618465,20.026733258565947,15.377312811365945,16.19380939229367,12.703214485310983,8.277361121629124,9.76052436922352,6.052043708821959,7.76602406539506,5.428883804389355,20.600076501276373,8.786495462556648,158.55015330215812,5.907179729351506,22.74373430627263,92.77999999999999,34.548498964371824,18.00687135247258,4.895483475517775,43.44587439344685,25.573319485840262,27.0,7.0,8.0,101.77350000000003,2.0,2.0,1.0,0
Clc1ccc(CN2CC=C(c3nc4ccccc4[nH]3)CC2)cc1,5.941322222251963,5.941322222251963,323.8270000000001,305.68300000000005,323.118925256,116.0,0.13366701645237752,0.13366701645237752,815.4370458023989,15.6480536021256,12.796971211461969,13.552900157480424,11.275989583278102,7.887626810535854,8.265591283545081,5.943503248659994,6.379939029131978,4.558208355904284,14.489608025069588,6.185535280758086,140.1562886570082,0.0,0.0,31.92,0.0,0.0,0.0,0.0,10.561435168917583,23.0,3.0,4.0,95.41670000000003,0.0,0.0,0.0,1
CCc1ccc(Sc2cc(C(=O)NCCCOC(C)C)c3ccccc3n2)cc1,12.85488938420486,12.85488938420486,408.56700000000006,380.3430000000002,408.187149136,152.0,0.25156905159803883,0.25156905159803883,954.7568169141869,20.63961743368831,17.273888283534,18.090384864461722,14.062881945713373,10.128945270363598,10.945441851291326,7.153768674259666,8.247573786513199,5.475324663489825,21.341536460280874,10.419047394622268,176.62232840633607,5.907179729351506,9.53140013787187,51.22,0.0,4.794537184071822,12.011146117099809,11.761884949391115,18.716238302643806,29.0,4.0,5.0,119.72420000000002,1.0,1.0,1.0,0
COC(=O)c1cc2sccc2n1CC(=O)N1CCCc2ccccc21,13.013290343915344,13.013290343915344,354.4310000000001,336.28700000000015,354.103813436,128.0,0.3542506952124619,0.3542506952124619,956.6440271577537,17.388540578131753,13.897299361928942,14.713795942856668,12.185871848001629,8.221145642314642,9.100798453569535,6.05503861967378,7.002732812672651,5.475071940039056,15.900403000806003,6.366942148760334,148.97484378236217,0.0,14.325937321943691,51.54,5.969305287951849,9.589074368143644,12.45193613526408,21.970252594187702,26.93941815578134,25.0,5.0,6.0,98.27050000000003,2.0,2.0,1.0,0
COc1ccc(C(=O)Nc2ccc(C(=O)NCCc3ccc(OC)c(OC)c3)cc2)cc1,12.418803618016415,12.418803618016415,434.4920000000002,408.2840000000003,434.18417193199997,166.0,0.25516222066933186,0.25516222066933186,1062.6953058013535,22.924074484064484,18.306307975778296,18.306307975778296,15.532738400752294,10.083240660542218,10.083240660542218,6.955212483619781,6.955212483619781,4.904348494619286,22.68,10.85782272456871,186.86359058822555,11.814359458703011,23.79966322954379,85.89,0.0,9.589074368143644,11.814359458703011,69.86032917152548,24.765422491815663,32.0,7.0,7.0,122.97240000000002,2.0,2.0,2.0,0
CCCN1CCc2nn3ccccc3c2C1,4.637811318972034,4.637811318972034,215.3,198.164,215.14224754399999,84.0,0.07090950748687999,0.07090950748687999,500.84705754548133,10.957819157813608,9.686575769191117,9.686575769191117,7.881341395361314,6.056984480265541,6.056984480265541,4.481843193915519,4.481843193915519,3.3116659987902124,9.846331466601738,3.905273120605734,95.68132026711437,0.0,0.0,20.540000000000003,0.0,0.0,0.0,0.0,2.524814814814815,16.0,3.0,3.0,64.46400000000004,0.0,0.0,0.0,1
CC(=NNC(N)=S)C1C=CC2C3CCC4CC(O)CCC4(C)C3CCC12C,10.186821373953096,10.186821373953096,389.60900000000026,354.3290000000002,389.25008374,150.0,0.18380035906667513,0.18380035906667513,676.4690410610106,19.39697674656903,16.94857537247625,17.765071953403975,12.753691300962933,10.714850628684323,11.123098919148186,10.14072809497343,10.580554500600876,9.039769277508169,19.379623021690414,6.8379267692332055,168.5983331699739,0.0,5.106527394840706,70.64,0.0,5.106527394840706,16.63139374186984,0.0,0.0,27.0,4.0,5.0,114.15990000000005,0.0,0.0,0.0,0
COc1ccccc1N1CCN(Cc2cn(CCOCCOCCOCCF)nn2)CC1,11.857681662281195,11.857681662281195,451.54300000000035,417.2710000000002,451.25948278799996,178.0,0.14165501606216388,0.14165501606216388,770.2843784954979,22.434664363614893,18.826165113737716,18.826165113737716,15.796356295533847,11.084042360902954,11.084042360902954,7.434096444546978,7.434096444546978,5.200079870709896,24.373955673505446,13.9958163469262,188.5265744412569,0.0,23.337866862875018,74.11,6.674590972274908,4.39041504767482,6.606881964512918,7.109797541277533,4.759676704959938,32.0,9.0,10.0,118.93800000000006,0.0,0.0,0.0,1
COc1ccc(NC(=O)c2ccc3ccccc3n2)cc1S(=O)(=O)N1CCCCC1,13.14225471119327,13.14225471119327,425.51000000000033,402.32600000000014,425.140927216,156.0,0.2737771216985872,0.2737771216985872,1187.9618461980149,21.13961743368831,16.667354971958606,17.48385155288633,14.485531676523747,9.84226511628685,11.28232844508749,7.17370119553826,9.080058060316341,7.105240741527206,20.30877450554773,8.411985131955074,175.28411256126694,5.907179729351506,17.949197122200808,88.59999999999998,15.930470882759089,13.212334168400758,16.33892330365014,18.19910120538483,17.148620272916585,30.0,7.0,8.0,115.30000000000004,1.0,1.0,1.0,0
CCc1nc2ccc(C(=O)Nc3ccc4c(c3)OCC(=O)N4)cn2c1N(C)Cc1nccn1C,13.054014288247693,13.054014288247693,459.51000000000016,434.3100000000002,459.2018876600001,174.0,0.26190945525514203,0.26190945525514203,1405.0847401793003,23.819261998449896,19.200935345968027,19.200935345968027,16.423055291019512,10.990039675928758,10.990039675928758,8.193984613915674,8.193984613915674,5.7933219646794125,21.502813864413955,8.543782160752446,195.73203302499758,11.814359458703011,14.325937321943691,105.78999999999999,0.0,9.589074368143644,18.42124142321593,36.6591554170726,35.78923073859943,34.0,10.0,10.0,128.40490000000005,2.0,2.0,2.0,0
CCOc1ccc2nc(NC(=O)C3CCN(C(=O)c4ccco4)CC3)sc2c1,12.627835447080576,12.627835447080576,399.47200000000015,378.30400000000014,399.12527715199997,146.0,0.28904357293446303,0.28904357293446303,974.675381881895,19.50986092169139,15.512654433579353,16.32915101450708,13.635361590784806,9.308052361348683,10.124548942276409,6.614588354869762,7.645237236796128,5.719561663512548,18.49130951606154,8.016231819847393,165.84943553217715,5.907179729351506,18.743088258997037,84.67,0.0,9.589074368143644,17.732265504864404,17.032643867773697,31.154214402679187,28.0,7.0,8.0,106.75420000000004,2.0,2.0,2.0,0
CC1NCCc2cc(O)c(O)cc21,9.315262660619803,9.315262660619803,179.219,166.11499999999995,179.094628656,70.0,0.15724336145042242,0.15724336145042242,335.94178503314396,9.422285251880869,7.540691560941889,7.540691560941889,6.1815405503520555,4.46372145344501,4.46372145344501,3.4655481474931853,3.4655481474931853,2.5477612789120254,8.381487555134319,2.9235147852892234,77.02367011155424,0.0,10.213054789681411,52.489999999999995,0.0,10.213054789681411,17.54086449571577,12.13273413692322,0.0,13.0,3.0,3.0,49.893300000000025,0.0,0.0,0.0,1
COc1cc(C)c(Cl)cc1S(=O)(=O)N1CCSC1,12.451639581758629,12.451639581758629,307.82400000000007,293.712,307.010362988,100.0,0.24709713874519815,0.24709713874519815,553.6519071583356,13.336498814253964,10.142440402767397,12.531362510641303,8.463562288669134,5.385892676203282,8.3586210163924,3.970077713021655,7.358330175215231,6.185521722142122,13.989202951819792,5.284771342744929,116.31081358232301,0.0,13.154659938128987,46.61000000000001,10.023291153407584,8.417796984328938,4.895483475517775,17.828252017852726,0.1417592592592598,18.0,4.0,7.0,73.95780000000003,0.0,0.0,0.0,0
CN(C(=O)c1cccc(NC(=O)Cc2cccc([N+](=O)[O-])c2)c1)C1CCC1,12.558616700442547,12.558616700442547,367.40500000000014,346.23700000000014,367.153206152,140.0,0.2692129375636478,0.2692129375636478,877.0354749098269,19.38854057813175,15.051999900308195,15.051999900308195,12.935560745775545,8.842360515087163,8.842360515087163,6.73355377520727,6.73355377520727,4.822106634328141,18.56750133161122,7.98814649425578,156.6879188636034,11.594566004035068,14.512385416961315,92.55000000000001,4.923311048817671,19.703392636909218,23.922567356312584,48.345784124297325,36.91966648871828,27.0,7.0,7.0,101.60460000000003,2.0,2.0,2.0,0
COc1ccc(N(C)C(=O)c2cn(C3CCCCC3)c(=O)c3c2c2ccccc2n3C)cc1,13.882846986016629,13.882846986016629,443.5470000000002,414.3150000000002,443.220891788,170.0,0.27488252113327066,0.27488252113327066,1392.4174190205736,23.112155217263346,19.375422255720462,19.375422255720462,16.00723905304755,11.553368875161874,11.553368875161874,8.908998884075233,8.908998884075233,7.04441641493043,21.313298172265178,8.428328790898604,192.54059085441747,11.466446624403513,9.53140013787187,56.47,0.0,9.589074368143644,17.508287453551475,19.057379254805202,29.234077947030308,33.0,6.0,6.0,132.53449999999998,1.0,1.0,1.0,0
COc1ccc(CN2CCNC(=O)C2CC(=O)NCCc2c[nH]c3ccccc23)c(OC)c1,12.686704736110851,12.686704736110851,450.5390000000002,420.29900000000026,450.22670544,174.0,0.23745198036595058,0.23745198036595058,1126.547332924409,23.20853153444066,19.018999867181332,19.018999867181332,16.084049995768552,11.131072371753174,11.131072371753174,8.118652887762787,8.118652887762787,6.079518280808635,22.66602732412822,10.39758620449593,192.7975470796647,0.0,19.06280027574374,95.69000000000001,6.041840829147961,9.589074368143644,18.23518108162902,14.219595082555067,30.5738495416954,33.0,8.0,8.0,126.38310000000003,2.0,2.0,2.0,0
Cc1ccc(C)c(NC(=O)C2CC(O)CN2C(=O)OCc2ccccc2)c1,12.741244523674176,12.741244523674176,368.4330000000001,344.24100000000016,368.173607248,142.0,0.4103773818349165,0.4103773818349165,822.1862494877855,19.38854057813175,15.51399509784741,15.51399509784741,12.935560745775545,8.972970784366968,8.972970784366968,6.9054928986550035,6.9054928986550035,4.672240768785107,18.91702372429312,8.223085178293198,158.30766423720306,0.0,19.4324647167844,78.87,18.239047287834676,14.69560176298435,25.47963972270301,0.0,26.50605986339031,27.0,6.0,6.0,102.29050000000002,2.0,2.0,2.0,0
CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)OCC(=O)Nc1ccc2c(c1)OCO2,12.587606313773342,12.587606313773342,423.42500000000024,402.25700000000023,423.143035392,160.0,0.3289948823966206,0.3289948823966206,1139.23159475208,21.794317972067564,16.766962509049456,16.766962509049456,14.991203638441375,9.676210026107903,9.676210026107903,7.040658682982728,7.040658682982728,4.762817231298153,20.270409019300757,8.782211694340706,177.21795439582223,5.907179729351506,28.594200413615614,118.75,24.525207810964233,14.383611552215466,19.120943658377342,24.395944776997904,39.51642129108527,31.0,9.0,9.0,111.76110000000001,3.0,3.0,2.0,0
Cc1nnc2ccc(-c3cccc(NC(=O)c4ccc(Br)o4)c3)nn12,12.198006012245731,12.198006012245731,398.22,386.12399999999997,397.017436724,124.0,0.2909153284121576,0.2909153284121576,1085.5390590570194,17.388540578131753,13.102117589453794,14.688114128568499,12.09735678832402,7.462123071042141,8.255121340599493,5.374476292974156,6.156054245257591,4.058119315092324,15.5232,6.135865595325055,150.36274838864958,5.907179729351506,9.211688121125169,85.32000000000001,0.0,4.794537184071822,11.667427148225947,16.648132030538843,12.198006012245731,25.0,7.0,8.0,95.31620000000002,1.0,1.0,1.0,0
COc1ccc(C(=O)NCC=CCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,12.10946428264943,12.10946428264943,434.3670000000002,409.16700000000014,433.1323824,154.0,0.2510288966502298,0.2510288966502298,847.63592310282,20.639617433688315,16.405645827772016,17.917503719808927,14.07971869811898,9.567974127527666,10.32390307354612,6.770531081907026,7.555695681656859,5.716069625935551,21.49770347032764,10.533309287434982,181.3936135911424,5.907179729351506,9.53140013787187,44.81,0.0,4.794537184071822,5.907179729351506,31.37526581512397,16.748601456152134,29.0,5.0,7.0,119.58220000000003,1.0,1.0,1.0,1
CCN(CC)c1ccc(C=C(C#N)C(=O)NC(C)C)o1,11.788098859914337,11.788098859914337,275.35200000000003,254.18399999999994,275.163376912,108.0,0.2617689651212092,0.2617689651212092,519.4660881725168,15.120955864630139,12.434538411059242,12.434538411059242,9.510769012897681,6.787664670289176,6.787664670289176,4.64627044847664,4.64627044847664,2.7591547309189153,15.836242969628795,7.38894193408742,119.41429024507613,5.907179729351506,9.211688121125169,69.27000000000001,0.0,4.794537184071822,17.522125088568735,6.06636706846161,13.841249711304275,20.0,5.0,5.0,79.13770000000004,1.0,1.0,1.0,0
Cc1ccc(C)c(-n2c(CNc3ccc(F)cc3)nnc2SCC(N)=O)c1,13.076196040234294,13.076196040234294,385.4680000000002,365.30800000000005,385.13725948,140.0,0.22739925364148617,0.22739925364148617,955.2339055957433,19.388540578131753,15.069117556326932,15.885614137254658,12.935560745775549,8.362676033446323,9.348274593099811,6.139587490648081,7.082086131507818,4.89557379060605,18.90731100744621,8.216532211635998,160.53710395047142,0.0,9.184952231746642,85.83000000000001,5.907179729351506,9.184952231746642,11.570074447792685,12.13273413692322,11.18747785654542,27.0,6.0,8.0,104.47810000000003,1.0,1.0,1.0,0
Cc1nn(C)c(C)c1C(C)NC(=O)c1cc(COc2cncc(Cl)c2)on1,12.460962892426636,12.460962892426636,389.843,369.683,389.12546718,142.0,0.27345043748479053,0.27345043748479053,965.8153556248046,19.55167728494828,15.485421853535327,16.241350799553782,12.846244348298505,8.3473404974159,8.725304970425126,6.2092531556208455,6.645688936092831,4.404775419493555,18.90731100744621,7.791208920660053,161.02059706114167,5.907179729351506,14.054495074845217,95.07000000000001,0.0,4.794537184071822,24.249830517860847,16.814537072068404,16.394107569613798,27.0,8.0,9.0,98.64520000000003,1.0,1.0,1.0,0
CN(Cc1ccccc1)C(=O)c1ccc2c(c1)N(Cc1ccccc1Cl)C(=O)c1ccccc1S2,13.745505181261924,13.745505181261924,499.03500000000014,475.8510000000003,498.116876656,174.0,0.25927077318847624,0.25927077318847624,1406.9694446000005,24.363232072819912,19.148954404807846,20.721379931754026,17.00804039084698,11.266493132017258,12.460954185954211,8.410245990605443,9.90122307383287,7.484553778669408,23.213522871906065,9.98287930101359,213.69065294888404,11.814359458703011,9.589074368143644,40.620000000000005,0.0,9.589074368143644,11.814359458703011,16.847491444378146,32.299581953547985,35.0,4.0,6.0,141.21199999999985,2.0,2.0,2.0,0
CCCN1CCOC(c2ccc(O)c(N)c2)C1,9.402060827430144,9.402060827430144,236.31499999999997,216.15499999999997,236.15247788,94.0,0.13798196510968633,0.13798196510968633,379.6822536583102,12.25071237662706,10.224960733344648,10.224960733344648,8.202708600407233,6.1274067033434445,6.1274067033434445,4.478294041518099,4.478294041518099,3.1137788730636697,12.203623140618557,5.381334994883078,101.98767011566298,0.0,9.843390348640755,58.72,0.0,5.106527394840706,11.853478221032208,12.13273413692322,2.400014172335601,17.0,4.0,4.0,67.94320000000005,0.0,0.0,0.0,1
COc1cccc(Oc2cncnc2-c2ccc(OC)cc2O)c1,10.2326354106585,10.2326354106585,324.33600000000007,308.2080000000001,324.111006992,122.0,0.17161452855080658,0.17161452855080658,851.9273585778454,16.94094682093905,13.262538080598098,13.262538080598098,11.707039898056806,7.202879637950211,7.202879637950211,4.8997222908447045,4.8997222908447045,3.407714744381419,15.609425461218011,6.868347218489653,138.8496411630279,0.0,19.31711625624085,73.7,0.0,5.106527394840706,5.749511833283905,37.57210938673705,8.235135109599394,24.0,6.0,6.0,88.75280000000004,0.0,0.0,0.0,0
CC(=O)N1CCc2c(sc3c2c(=O)n(-c2ccccc2C)c(=O)n3CC(=O)c2ccccc2)C1,13.749247484117614,13.749247484117614,473.55400000000026,450.3700000000003,473.140927216,172.0,0.3366973935144162,0.3366973935144162,1562.9515819316898,23.982398705266423,18.907461786272012,19.72395836719974,16.363081100704115,11.063762999434383,11.88025958036211,8.459488002746866,9.543109758872522,7.561519009237519,22.034077507898317,8.533368403805543,199.04648610087744,5.559266895052007,9.589074368143644,81.38,5.689743398203474,19.178148736287287,23.794447976681028,41.29811214162014,55.63064757325556,34.0,7.0,8.0,131.98649999999998,2.0,2.0,1.0,0
COc1ccccc1NS(=O)(=O)c1cc(NC(=O)C2CCCC2)ccc1N1CCOCC1,13.490150305492566,13.490150305492566,459.5680000000004,430.3360000000003,459.182792028,172.0,0.2636614211486034,0.2636614211486034,1061.0515832765723,22.553830996061404,18.172359741292524,18.988856322220247,15.47549497539168,10.912046660122954,12.395209907717346,8.058338146598077,9.709162272844008,7.340552853948263,22.415227873546282,9.787535918839422,188.5001447657573,10.023291153407584,22.686060076000857,96.97,10.023291153407584,13.212334168400758,16.720569251030675,36.39820241076966,14.712177074201787,32.0,8.0,9.0,123.86420000000005,1.0,1.0,1.0,0
O=[N+]([O-])c1cccc(CSC2=NCCN2S(=O)(=O)c2ccccc2)c1,12.74206370202402,12.74206370202402,377.44700000000006,362.32700000000017,377.05039796,130.0,0.2692290586098013,0.2598042978422517,913.9868883755022,17.86359655174942,13.108603295549331,14.741596457404784,11.981200378874176,7.466859439342941,9.89252132779707,5.270207378141094,8.075016295030393,6.588624115802188,17.433591629584043,7.238803756505644,149.1344524259618,15.710677428091145,13.341108033146607,92.88,14.946602202225254,18.53211525309451,10.582869750201336,42.46456947923127,14.887295741306524,25.0,7.0,9.0,97.02720000000001,0.0,0.0,0.0,0
O=C1NC2(CCCCCC2)C(=O)N1Cc1ccccc1,12.69248441043084,12.69248441043084,272.348,252.18799999999993,272.15247788,106.0,0.32484759399903623,0.3230726962500502,504.4679743269039,14.001789232183626,11.600208990681649,11.600208990681649,9.711943963739868,7.393033426283439,7.393033426283439,5.803369079930342,5.803369079930342,4.386516948875445,13.157378117913831,5.270174036252378,118.70190201030358,5.907179729351506,9.589074368143644,49.410000000000004,5.538925252383345,9.589074368143644,11.938294241689578,0.0,26.236842876039304,20.0,4.0,4.0,75.95670000000004,2.0,2.0,3.0,0
